station_id,station_name,road_id,sample_id,distance_m,lng_bd09,lat_bd09,heading,image_path,human_label,clip_positive_score,clip_suspected_score,clip_keep_score,clip_negative_score,clip_invalid_score,clip_margin,clip_hard_negative_score,clip_final_score,clip_global_keep_score,clip_crop_keep_score,clip_global_final_score,clip_crop_final_score,clip_best_crop,clip_pred,clip_error
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0060_H270,60.0,118.721094,32.032512,270,images/NanJing_LBY_R001_0060_H270.jpg,negative,0.255920,0.260049,0.260049,0.242319,0.259560,0.017730,0.258609,0.130744,0.223347,0.260049,0.113167,0.130744,r0_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0080_H000,80.0,118.72106,32.032662,0,images/NanJing_LBY_R001_0080_H000.jpg,negative,0.221828,0.241620,0.241620,0.253728,0.316916,-0.012108,0.236910,0.123165,0.228601,0.241620,0.104361,0.123165,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0080_H090,80.0,118.72106,32.032662,90,images/NanJing_LBY_R001_0080_H090.jpg,suspected,0.256825,0.266521,0.266521,0.239573,0.298405,0.026948,0.291079,0.120981,0.229338,0.266521,0.099700,0.120981,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0080_H180,80.0,118.72106,32.032662,180,images/NanJing_LBY_R001_0080_H180.jpg,suspected,0.245320,0.253273,0.253273,0.221643,0.326894,0.031631,0.273911,0.116318,0.208337,0.253273,0.095285,0.116318,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0080_H270,80.0,118.72106,32.032662,270,images/NanJing_LBY_R001_0080_H270.jpg,negative,0.226388,0.234952,0.234952,0.240467,0.313792,-0.005515,0.235390,0.117257,0.234952,0.225177,0.117257,0.110864,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0087_H000,87.3,118.721048,32.032717,0,images/NanJing_LBY_R001_0087_H000.jpg,negative,0.253737,0.255513,0.255513,0.253367,0.288713,0.002146,0.258923,0.126052,0.208902,0.255513,0.071657,0.126052,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0087_H090,87.3,118.721048,32.032717,90,images/NanJing_LBY_R001_0087_H090.jpg,positive,0.247146,0.252128,0.252128,0.234140,0.324474,0.017987,0.229632,0.137312,0.234001,0.252128,0.101964,0.137312,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0087_H180,87.3,118.721048,32.032717,180,images/NanJing_LBY_R001_0087_H180.jpg,positive,0.245911,0.264337,0.264337,0.248002,0.294380,0.016335,0.248897,0.139888,0.245036,0.264337,0.119702,0.139888,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R001,NanJing_LBY_R001_0087_H270,87.3,118.721048,32.032717,270,images/NanJing_LBY_R001_0087_H270.jpg,negative,0.201306,0.219831,0.219831,0.207684,0.294941,0.012147,0.216518,0.111572,0.173833,0.219831,0.061171,0.111572,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0000_H000,0.0,118.721048,32.032717,0,images/NanJing_LBY_R002_0000_H000.jpg,negative,0.253737,0.255513,0.255513,0.253367,0.288713,0.002146,0.258923,0.126052,0.208902,0.255513,0.071657,0.126052,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0000_H090,0.0,118.721048,32.032717,90,images/NanJing_LBY_R002_0000_H090.jpg,positive,0.247146,0.252128,0.252128,0.234140,0.324474,0.017987,0.229632,0.137312,0.234001,0.252128,0.101964,0.137312,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0000_H180,0.0,118.721048,32.032717,180,images/NanJing_LBY_R002_0000_H180.jpg,positive,0.245911,0.264337,0.264337,0.248002,0.294380,0.016335,0.248897,0.139888,0.245036,0.264337,0.119702,0.139888,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0000_H270,0.0,118.721048,32.032717,270,images/NanJing_LBY_R002_0000_H270.jpg,negative,0.201306,0.219831,0.219831,0.207684,0.294941,0.012147,0.216518,0.111572,0.173833,0.219831,0.061171,0.111572,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H000,20.0,118.721192,32.032808,0,images/NanJing_LBY_R002_0020_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.298915,0.144629,0.254442,0.294086,0.137378,0.144629,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H090,20.0,118.721192,32.032808,90,images/NanJing_LBY_R002_0020_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.247648,0.123037,0.246861,0.215192,0.123037,0.111686,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H180,20.0,118.721192,32.032808,180,images/NanJing_LBY_R002_0020_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.260055,0.121747,0.251774,0.224527,0.121747,0.115625,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H270,20.0,118.721192,32.032808,270,images/NanJing_LBY_R002_0020_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.128400,0.201487,0.243083,0.099443,0.128400,r0_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H000,27.4,118.721246,32.032842,0,images/NanJing_LBY_R002_0027_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.298915,0.144629,0.254442,0.294086,0.137378,0.144629,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H090,27.4,118.721246,32.032842,90,images/NanJing_LBY_R002_0027_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.247648,0.123037,0.246861,0.215192,0.123037,0.111686,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H180,27.4,118.721246,32.032842,180,images/NanJing_LBY_R002_0027_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.260055,0.121747,0.251774,0.224527,0.121747,0.115625,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H270,27.4,118.721246,32.032842,270,images/NanJing_LBY_R002_0027_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.128400,0.201487,0.243083,0.099443,0.128400,r0_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H000,0.0,118.721246,32.032842,0,images/NanJing_LBY_R003_0000_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.298915,0.144629,0.254442,0.294086,0.137378,0.144629,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H090,0.0,118.721246,32.032842,90,images/NanJing_LBY_R003_0000_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.247648,0.123037,0.246861,0.215192,0.123037,0.111686,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H180,0.0,118.721246,32.032842,180,images/NanJing_LBY_R003_0000_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.260055,0.121747,0.251774,0.224527,0.121747,0.115625,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H270,0.0,118.721246,32.032842,270,images/NanJing_LBY_R003_0000_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.128400,0.201487,0.243083,0.099443,0.128400,r0_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H000,20.0,118.721324,32.032704,0,images/NanJing_LBY_R003_0020_H000.jpg,negative,0.241767,0.247311,0.247311,0.275744,0.288759,-0.028434,0.208977,0.142822,0.246233,0.247311,0.122817,0.142822,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H090,20.0,118.721324,32.032704,90,images/NanJing_LBY_R003_0020_H090.jpg,invalid,0.238901,0.256795,0.256795,0.236959,0.310057,0.019836,0.211879,0.150856,0.239957,0.256795,0.137211,0.150856,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H180,20.0,118.721324,32.032704,180,images/NanJing_LBY_R003_0020_H180.jpg,negative,0.231149,0.246570,0.246570,0.209912,0.317939,0.036659,0.215416,0.138862,0.194874,0.246570,0.094015,0.138862,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H270,20.0,118.721324,32.032704,270,images/NanJing_LBY_R003_0020_H270.jpg,negative,0.261795,0.239141,0.261795,0.243497,0.268826,0.018297,0.277926,0.122832,0.208507,0.261795,0.080787,0.122832,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H000,40.0,118.721396,32.032564,0,images/NanJing_LBY_R003_0040_H000.jpg,suspected,0.269269,0.260543,0.269269,0.249522,0.301638,0.019747,0.252851,0.142843,0.209715,0.269269,0.091845,0.142843,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H090,40.0,118.721396,32.032564,90,images/NanJing_LBY_R003_0040_H090.jpg,invalid,,,,,,,,,,,,,,invalid_image,UnidentifiedImageError: cannot identify image file 'D:\\SelfProject\\IdentifyChargingStation\\images\\NanJing_LBY_R003_0040_H090.jpg'
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H180,40.0,118.721396,32.032564,180,images/NanJing_LBY_R003_0040_H180.jpg,positive,0.272585,0.247940,0.272585,0.241188,0.260071,0.031396,0.248528,0.148321,0.217833,0.272585,0.099943,0.148321,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H270,40.0,118.721396,32.032564,270,images/NanJing_LBY_R003_0040_H270.jpg,suspected,0.278506,0.268581,0.278506,0.251113,0.247324,0.027393,0.271033,0.142990,0.239305,0.278506,0.124384,0.142990,r0_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H000,60.0,118.721463,32.032422,0,images/NanJing_LBY_R003_0060_H000.jpg,suspected,0.326051,0.290162,0.326051,0.206508,0.296230,0.119543,0.314858,0.168622,0.174667,0.326051,0.072018,0.168622,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H090,60.0,118.721463,32.032422,90,images/NanJing_LBY_R003_0060_H090.jpg,negative,0.244991,0.256980,0.256980,0.202687,0.301361,0.054293,0.253252,0.130354,0.187552,0.256980,0.070285,0.130354,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H180,60.0,118.721463,32.032422,180,images/NanJing_LBY_R003_0060_H180.jpg,positive,0.239813,0.261432,0.261432,0.261205,0.268074,0.000228,0.225394,0.148735,0.240358,0.261432,0.114216,0.148735,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H270,60.0,118.721463,32.032422,270,images/NanJing_LBY_R003_0060_H270.jpg,positive,0.286928,0.293739,0.293739,0.288431,0.287122,0.005308,0.266681,0.160398,0.293739,0.274222,0.160398,0.140000,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H000,80.0,118.72153,32.03228,0,images/NanJing_LBY_R003_0080_H000.jpg,positive,0.229177,0.247544,0.247544,0.218566,0.322541,0.028978,0.236673,0.129208,0.196580,0.247544,0.087775,0.129208,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H090,80.0,118.72153,32.03228,90,images/NanJing_LBY_R003_0080_H090.jpg,negative,0.224517,0.253691,0.253691,0.229209,0.260227,0.024482,0.214169,0.146606,0.229064,0.253691,0.115198,0.146606,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H180,80.0,118.72153,32.03228,180,images/NanJing_LBY_R003_0080_H180.jpg,suspected,0.216034,0.236039,0.236039,0.253829,0.272519,-0.017790,0.225910,0.123084,0.226137,0.236039,0.100991,0.123084,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H270,80.0,118.72153,32.03228,270,images/NanJing_LBY_R003_0080_H270.jpg,positive,0.297331,0.287865,0.297331,0.262942,0.252073,0.034389,0.270179,0.162241,0.282971,0.297331,0.160859,0.162241,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H000,94.4,118.721578,32.032178,0,images/NanJing_LBY_R003_0094_H000.jpg,suspected,0.260884,0.276687,0.276687,0.238981,0.298743,0.037706,0.251090,0.151142,0.225252,0.276687,0.100416,0.151142,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H090,94.4,118.721578,32.032178,90,images/NanJing_LBY_R003_0094_H090.jpg,negative,0.269852,0.287220,0.287220,0.274147,0.308665,0.013073,0.270070,0.152185,0.287220,0.268987,0.152185,0.144474,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H180,94.4,118.721578,32.032178,180,images/NanJing_LBY_R003_0094_H180.jpg,negative,0.232329,0.240030,0.240030,0.246237,0.305673,-0.006207,0.214401,0.132829,0.228744,0.240030,0.116995,0.132829,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H270,94.4,118.721578,32.032178,270,images/NanJing_LBY_R003_0094_H270.jpg,positive,0.256457,0.267821,0.267821,0.237587,0.227501,0.030234,0.274245,0.130698,0.234866,0.267821,0.122601,0.130698,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H000,0.0,118.721578,32.032178,0,images/NanJing_LBY_R004_0000_H000.jpg,suspected,0.260884,0.276687,0.276687,0.238981,0.298743,0.037706,0.251090,0.151142,0.225252,0.276687,0.100416,0.151142,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H090,0.0,118.721578,32.032178,90,images/NanJing_LBY_R004_0000_H090.jpg,negative,0.269852,0.287220,0.287220,0.274147,0.308665,0.013073,0.270070,0.152185,0.287220,0.268987,0.152185,0.144474,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H180,0.0,118.721578,32.032178,180,images/NanJing_LBY_R004_0000_H180.jpg,negative,0.232329,0.240030,0.240030,0.246237,0.305673,-0.006207,0.214401,0.132829,0.228744,0.240030,0.116995,0.132829,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H270,0.0,118.721578,32.032178,270,images/NanJing_LBY_R004_0000_H270.jpg,positive,0.256457,0.267821,0.267821,0.237587,0.227501,0.030234,0.274245,0.130698,0.234866,0.267821,0.122601,0.130698,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H000,20.0,118.721606,32.032035,0,images/NanJing_LBY_R004_0020_H000.jpg,negative,0.231445,0.252411,0.252411,0.250482,0.292782,0.001928,0.237679,0.133571,0.244959,0.252411,0.131129,0.133571,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H090,20.0,118.721606,32.032035,90,images/NanJing_LBY_R004_0020_H090.jpg,negative,0.237836,0.266989,0.266989,0.242283,0.278948,0.024707,0.228044,0.152967,0.266989,0.250811,0.152967,0.141468,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H180,20.0,118.721606,32.032035,180,images/NanJing_LBY_R004_0020_H180.jpg,negative,0.306621,0.309073,0.309073,0.232511,0.305105,0.076563,0.330342,0.143903,0.242839,0.309073,0.133334,0.143903,r0_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H270,20.0,118.721606,32.032035,270,images/NanJing_LBY_R004_0020_H270.jpg,negative,0.250371,0.272538,0.272538,0.223848,0.248290,0.048690,0.223070,0.161003,0.242495,0.272538,0.137295,0.161003,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H000,40.0,118.721551,32.031889,0,images/NanJing_LBY_R004_0040_H000.jpg,negative,0.242205,0.246430,0.246430,0.235924,0.308043,0.010505,0.224998,0.133931,0.220822,0.246430,0.109318,0.133931,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H090,40.0,118.721551,32.031889,90,images/NanJing_LBY_R004_0040_H090.jpg,negative,0.271969,0.293094,0.293094,0.255205,0.263295,0.037888,0.267469,0.159359,0.268387,0.293094,0.152177,0.159359,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H180,40.0,118.721551,32.031889,180,images/NanJing_LBY_R004_0040_H180.jpg,negative,0.220097,0.242064,0.242064,0.231458,0.281371,0.010606,0.213922,0.135103,0.242064,0.236371,0.135103,0.129417,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H270,40.0,118.721551,32.031889,270,images/NanJing_LBY_R004_0040_H270.jpg,negative,0.257209,0.268177,0.268177,0.231451,0.253602,0.036726,0.222306,0.157024,0.257589,0.268177,0.145081,0.157024,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H000,46.1,118.721535,32.031845,0,images/NanJing_LBY_R004_0046_H000.jpg,negative,0.242205,0.246430,0.246430,0.235924,0.308043,0.010505,0.224998,0.133931,0.220822,0.246430,0.109318,0.133931,r1_c0,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H090,46.1,118.721535,32.031845,90,images/NanJing_LBY_R004_0046_H090.jpg,negative,0.271969,0.293094,0.293094,0.255205,0.263295,0.037888,0.267469,0.159359,0.268387,0.293094,0.152177,0.159359,r1_c1,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H180,46.1,118.721535,32.031845,180,images/NanJing_LBY_R004_0046_H180.jpg,negative,0.220097,0.242064,0.242064,0.231458,0.281371,0.010606,0.213922,0.135103,0.242064,0.236371,0.135103,0.129417,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H270,46.1,118.721535,32.031845,270,images/NanJing_LBY_R004_0046_H270.jpg,negative,0.257209,0.268177,0.268177,0.231451,0.253602,0.036726,0.222306,0.157024,0.257589,0.268177,0.145081,0.157024,r1_c2,keep,
