station_id,station_name,road_id,sample_id,distance_m,lng_bd09,lat_bd09,heading,image_path,human_label,clip_positive_score,clip_suspected_score,clip_keep_score,clip_negative_score,clip_invalid_score,clip_margin,clip_hard_negative_score,clip_final_score,clip_global_keep_score,clip_crop_keep_score,clip_global_final_score,clip_crop_final_score,clip_best_crop,clip_pred,clip_error
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0000_H270,0.0,118.721048,32.032717,270,images/NanJing_LBY_R002_0000_H270.jpg,negative,0.201306,0.219831,0.219831,0.207684,0.294941,0.012147,0.216518,0.046617,0.173833,0.219831,-0.006426,0.046617,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H000,20.0,118.721192,32.032808,0,images/NanJing_LBY_R002_0020_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.234128,0.067139,0.254442,0.294086,0.067139,0.054954,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H090,20.0,118.721192,32.032808,90,images/NanJing_LBY_R002_0020_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.207014,0.049582,0.246861,0.215192,0.048742,0.049582,r0_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H180,20.0,118.721192,32.032808,180,images/NanJing_LBY_R002_0020_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.217803,0.050285,0.251774,0.224527,0.043730,0.050285,r0_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0020_H270,20.0,118.721192,32.032808,270,images/NanJing_LBY_R002_0020_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.059590,0.201487,0.243083,0.038216,0.059590,r0_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H000,27.4,118.721246,32.032842,0,images/NanJing_LBY_R002_0027_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.234128,0.067139,0.254442,0.294086,0.067139,0.054954,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H090,27.4,118.721246,32.032842,90,images/NanJing_LBY_R002_0027_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.207014,0.049582,0.246861,0.215192,0.048742,0.049582,r0_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H180,27.4,118.721246,32.032842,180,images/NanJing_LBY_R002_0027_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.217803,0.050285,0.251774,0.224527,0.043730,0.050285,r0_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R002,NanJing_LBY_R002_0027_H270,27.4,118.721246,32.032842,270,images/NanJing_LBY_R002_0027_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.059590,0.201487,0.243083,0.038216,0.059590,r0_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H000,0.0,118.721246,32.032842,0,images/NanJing_LBY_R003_0000_H000.jpg,negative,0.287344,0.294086,0.294086,0.267677,0.285903,0.026409,0.234128,0.067139,0.254442,0.294086,0.067139,0.054954,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H090,0.0,118.721246,32.032842,90,images/NanJing_LBY_R003_0000_H090.jpg,negative,0.236227,0.246861,0.246861,0.263247,0.261856,-0.016386,0.207014,0.049582,0.246861,0.215192,0.048742,0.049582,r0_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H180,0.0,118.721246,32.032842,180,images/NanJing_LBY_R003_0000_H180.jpg,positive,0.245711,0.251774,0.251774,0.261203,0.280060,-0.009428,0.217803,0.050285,0.251774,0.224527,0.043730,0.050285,r0_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0000_H270,0.0,118.721246,32.032842,270,images/NanJing_LBY_R003_0000_H270.jpg,suspected,0.225508,0.243083,0.243083,0.220518,0.302114,0.022566,0.229367,0.059590,0.201487,0.243083,0.038216,0.059590,r0_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H000,20.0,118.721324,32.032704,0,images/NanJing_LBY_R003_0020_H000.jpg,negative,0.241767,0.247311,0.247311,0.275744,0.288759,-0.028434,0.208977,0.080129,0.246233,0.247311,0.048768,0.080129,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H090,20.0,118.721324,32.032704,90,images/NanJing_LBY_R003_0020_H090.jpg,invalid,0.238901,0.256795,0.256795,0.236959,0.310057,0.019836,0.211879,0.087292,0.239957,0.256795,0.075563,0.087292,r1_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H180,20.0,118.721324,32.032704,180,images/NanJing_LBY_R003_0020_H180.jpg,negative,0.231149,0.246570,0.246570,0.209912,0.317939,0.036659,0.215416,0.074238,0.194874,0.246570,0.033499,0.074238,r1_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0020_H270,20.0,118.721324,32.032704,270,images/NanJing_LBY_R003_0020_H270.jpg,negative,0.201138,0.211721,0.211721,0.243497,0.268826,-0.031776,0.214540,0.040089,0.208507,0.211721,0.004154,0.040089,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H000,40.0,118.721396,32.032564,0,images/NanJing_LBY_R003_0040_H000.jpg,suspected,0.269269,0.260543,0.269269,0.249522,0.301638,0.019747,0.252851,0.066988,0.209715,0.269269,0.021123,0.066988,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H090,40.0,118.721396,32.032564,90,images/NanJing_LBY_R003_0040_H090.jpg,invalid,,,,,,,,,,,,,,invalid_image,UnidentifiedImageError: cannot identify image file 'D:\\SelfProject\\IdentifyChargingStation\\images\\NanJing_LBY_R003_0040_H090.jpg'
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H180,40.0,118.721396,32.032564,180,images/NanJing_LBY_R003_0040_H180.jpg,positive,0.272585,0.247940,0.272585,0.241188,0.260071,0.031396,0.248528,0.073762,0.217833,0.272585,0.029209,0.073762,r0_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0040_H270,40.0,118.721396,32.032564,270,images/NanJing_LBY_R003_0040_H270.jpg,suspected,0.278506,0.268581,0.278506,0.251113,0.247324,0.027393,0.271033,0.061680,0.239305,0.278506,0.055431,0.061680,r0_c0,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H000,60.0,118.721463,32.032422,0,images/NanJing_LBY_R003_0060_H000.jpg,suspected,0.326051,0.290162,0.326051,0.206508,0.296230,0.119543,0.314858,0.074165,0.174667,0.326051,0.010428,0.074165,r1_c0,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H090,60.0,118.721463,32.032422,90,images/NanJing_LBY_R003_0060_H090.jpg,negative,0.244991,0.256980,0.256980,0.202687,0.301361,0.054293,0.253252,0.054378,0.187552,0.256980,-0.000075,0.054378,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H180,60.0,118.721463,32.032422,180,images/NanJing_LBY_R003_0060_H180.jpg,positive,0.239813,0.261432,0.261432,0.261205,0.268074,0.000228,0.225394,0.081117,0.240358,0.261432,0.038530,0.081117,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0060_H270,60.0,118.721463,32.032422,270,images/NanJing_LBY_R003_0060_H270.jpg,positive,0.286928,0.293739,0.293739,0.288431,0.287122,0.005308,0.266681,0.080394,0.293739,0.262385,0.080394,0.064095,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H000,80.0,118.72153,32.03228,0,images/NanJing_LBY_R003_0080_H000.jpg,positive,0.236909,0.239968,0.239968,0.218566,0.322541,0.021402,0.222512,0.061958,0.196580,0.239968,0.022492,0.061958,r0_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H090,80.0,118.72153,32.03228,90,images/NanJing_LBY_R003_0080_H090.jpg,negative,0.224517,0.253691,0.253691,0.229209,0.260227,0.024482,0.214169,0.082356,0.229064,0.253691,0.046879,0.082356,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H180,80.0,118.72153,32.03228,180,images/NanJing_LBY_R003_0080_H180.jpg,suspected,0.216034,0.236039,0.236039,0.253829,0.272519,-0.017790,0.225910,0.055311,0.226137,0.236039,0.025903,0.055311,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0080_H270,80.0,118.72153,32.03228,270,images/NanJing_LBY_R003_0080_H270.jpg,positive,0.297331,0.287865,0.297331,0.262942,0.252073,0.034389,0.244224,0.087592,0.282971,0.297331,0.087592,0.081187,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H000,94.4,118.721578,32.032178,0,images/NanJing_LBY_R003_0094_H000.jpg,suspected,0.260884,0.276687,0.276687,0.238981,0.298743,0.037706,0.251090,0.075815,0.225252,0.276687,0.025515,0.075815,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H090,94.4,118.721578,32.032178,90,images/NanJing_LBY_R003_0094_H090.jpg,negative,0.269852,0.287220,0.287220,0.274147,0.308665,0.013073,0.270070,0.071164,0.287220,0.268987,0.071164,0.069767,r1_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H180,94.4,118.721578,32.032178,180,images/NanJing_LBY_R003_0094_H180.jpg,negative,0.232329,0.240030,0.240030,0.246237,0.305673,-0.006207,0.214401,0.068509,0.228744,0.240030,0.049946,0.068509,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R003,NanJing_LBY_R003_0094_H270,94.4,118.721578,32.032178,270,images/NanJing_LBY_R003_0094_H270.jpg,positive,0.256457,0.267821,0.267821,0.237587,0.227501,0.030234,0.224530,0.055242,0.234866,0.267821,0.055242,0.048424,r1_c2,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H000,0.0,118.721578,32.032178,0,images/NanJing_LBY_R004_0000_H000.jpg,suspected,0.260884,0.276687,0.276687,0.238981,0.298743,0.037706,0.251090,0.075815,0.225252,0.276687,0.025515,0.075815,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H090,0.0,118.721578,32.032178,90,images/NanJing_LBY_R004_0000_H090.jpg,negative,0.269852,0.287220,0.287220,0.274147,0.308665,0.013073,0.270070,0.071164,0.287220,0.268987,0.071164,0.069767,r1_c1,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H180,0.0,118.721578,32.032178,180,images/NanJing_LBY_R004_0000_H180.jpg,negative,0.232329,0.240030,0.240030,0.246237,0.305673,-0.006207,0.214401,0.068509,0.228744,0.240030,0.049946,0.068509,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0000_H270,0.0,118.721578,32.032178,270,images/NanJing_LBY_R004_0000_H270.jpg,positive,0.256457,0.267821,0.267821,0.237587,0.227501,0.030234,0.224530,0.055242,0.234866,0.267821,0.055242,0.048424,r1_c2,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H000,20.0,118.721606,32.032035,0,images/NanJing_LBY_R004_0020_H000.jpg,negative,0.223659,0.244959,0.244959,0.250482,0.292782,-0.005524,0.227659,0.062832,0.244959,0.227421,0.062832,0.062518,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H090,20.0,118.721606,32.032035,90,images/NanJing_LBY_R004_0020_H090.jpg,negative,0.237836,0.266989,0.266989,0.242283,0.278948,0.024707,0.228044,0.084554,0.266989,0.250811,0.084554,0.075862,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H180,20.0,118.721606,32.032035,180,images/NanJing_LBY_R004_0020_H180.jpg,negative,0.238962,0.253260,0.253260,0.232511,0.305105,0.020749,0.229849,0.069381,0.242839,0.253260,0.067631,0.069381,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0020_H270,20.0,118.721606,32.032035,270,images/NanJing_LBY_R004_0020_H270.jpg,negative,0.250371,0.272538,0.272538,0.223848,0.248290,0.048690,0.223070,0.094082,0.242495,0.272538,0.074176,0.094082,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H000,40.0,118.721551,32.031889,0,images/NanJing_LBY_R004_0040_H000.jpg,negative,0.242205,0.246430,0.246430,0.235924,0.308043,0.010505,0.224998,0.066432,0.220822,0.246430,0.042416,0.066432,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H090,40.0,118.721551,32.031889,90,images/NanJing_LBY_R004_0040_H090.jpg,negative,0.271969,0.293094,0.293094,0.255205,0.263295,0.037888,0.232421,0.082450,0.268387,0.293094,0.082450,0.079118,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H180,40.0,118.721551,32.031889,180,images/NanJing_LBY_R004_0040_H180.jpg,negative,0.220097,0.242064,0.242064,0.231458,0.281371,0.010606,0.213922,0.070926,0.242064,0.236371,0.070926,0.065244,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0040_H270,40.0,118.721551,32.031889,270,images/NanJing_LBY_R004_0040_H270.jpg,negative,0.257209,0.268177,0.268177,0.231451,0.253602,0.036726,0.222306,0.090332,0.257589,0.268177,0.077576,0.090332,r1_c2,keep,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H000,46.1,118.721535,32.031845,0,images/NanJing_LBY_R004_0046_H000.jpg,negative,0.242205,0.246430,0.246430,0.235924,0.308043,0.010505,0.224998,0.066432,0.220822,0.246430,0.042416,0.066432,r1_c0,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H090,46.1,118.721535,32.031845,90,images/NanJing_LBY_R004_0046_H090.jpg,negative,0.271969,0.293094,0.293094,0.255205,0.263295,0.037888,0.232421,0.082450,0.268387,0.293094,0.082450,0.079118,r1_c1,drop,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H180,46.1,118.721535,32.031845,180,images/NanJing_LBY_R004_0046_H180.jpg,negative,0.220097,0.242064,0.242064,0.231458,0.281371,0.010606,0.213922,0.070926,0.242064,0.236371,0.070926,0.065244,r1_c2,drop_invalid_like,
NanJing_LBY,蔚来能源充电站南京绿博园,NanJing_LBY_R004,NanJing_LBY_R004_0046_H270,46.1,118.721535,32.031845,270,images/NanJing_LBY_R004_0046_H270.jpg,negative,0.257209,0.268177,0.268177,0.231451,0.253602,0.036726,0.222306,0.090332,0.257589,0.268177,0.077576,0.090332,r1_c2,keep,
